id_str,name,screen_name,description
21406834,Ed Markey,SenMarkey,"Official account for Senator Edward J. Markey. National leader on the Green New Deal, net neutrality, and consumer protection. https://t.co/nfYWzVp6R8"
1129029661,Ed Markey,EdMarkey,"U.S. Senator fighting for the families and future of Massachusetts. Malden native, Red Sox fan, #netneutrality defender, co-author of the #GreenNewDeal (he/him)"
76456274,Sen. Debbie Stabenow,SenStabenow,Representing the people from the Great State of Michigan in the United States Senate
20113797,Debbie Stabenow,stabenow,Senator Stabenow proudly represents the great State of Michigan in the U.S. Senate.
236511574,Senator Gary Peters,SenGaryPeters,U.S. Senator proudly representing the state of Michigan. For federal resources on the Coronavirus click here ⬇️⬇️⬇️
145292853,Gary Peters,GaryPeters,"Proud husband and father of three, five generations in MI, 20+ years in business, 10+ years in the U.S. Navy Reserve, fighter for the middle class"
33537967,Amy Klobuchar,amyklobuchar,U.S. Senator from Minnesota. Text AMY to 91990 for updates.
941000686275387392,Senator Tina Smith,SenTinaSmith,"Mom, wife, daughter, & loving but distracted friend. US Senator, MN. Birdwatcher and hiker. Prefers window seats, donuts, & MN beer, all together when possible."
47724293,Tina Smith,TinaSmithMN,"Converse-wearing, donut-eating U.S. Senator from Minnesota. Longtime fierce advocate for families and new grandma. Text TINA to 30311. she/her"
262192574,Cindy Hyde-Smith,cindyhydesmith,Lifelong conservative proudly fighting for the people of Mississippi in the U.S. Senate.
983348251972816896,U.S. Senator Cindy Hyde-Smith,SenHydeSmith,Office of U.S. Senator Cindy Hyde-Smith (R-Miss.).
264219447,Senator Roger Wicker,SenatorWicker,Senior U.S. Senator for Mississippi. Chairman @SenateCommerce. Please visit my website for updates.
11650762,Roger Wicker,RogerWicker,"Life-long Mississippian, currently serving in the United States Senate. Updates are from the campaign unless signed RW."
2352629311,Josh Hawley,HawleyMO,"Constitutional lawyer, husband to Erin, Dad to Elijah, Blaise and Abigail, US Senator from Missouri"
21269970,Senator Roy Blunt,RoyBlunt,Official account of U.S. Senator Roy Blunt. Honored to represent the great state of Missouri. Serves as @SenateRPC Chairman.
389554914,RoyBluntMO,RoyBluntMO,I'm running for Senate to deliver real results for the people of Missouri.
515822213,Senator Jon Tester,SenatorTester,Third-generation Montana farmer. Proud grandfather. Former school teacher. Flattop icon. Trumpet player. Montana's senior Senator.
16473577,Jon Tester,jontester,"Senate campaign of Jon Tester - dirt farmer & Montana Senator from Big Sandy - RTs, Replies & Follows ≠ Endorsement."
11651202,Steve Daines,SteveDaines,Married 34 years to sweet Cindy. Parents of four. Grandpa of two. Three dogs. Serving the people of Montana in the U.S. Senate. 🇺🇸
214767677,Team Daines,DainesforMT,Official campaign handle for Montanans for U.S. Senator Steve Daines. Join #TeamDaines at https://t.co/aYcWtm8Dap
1071402577,Senator Deb Fischer,SenatorFischer,U.S. Senator and Cherry County rancher working to bring some Nebraska common sense to Washington
323490669,Deb Fischer,DebFischerNE,"Deb Fischer is a cattle rancher, proud Nebraskan, and U.S. senator."
2962923040,Senator Ben Sasse,SenSasse,The press office account of U.S. Sen. Sasse. His (less political/hopefully more interesting) personal account is @ BenSasse.
1480852568,Ben Sasse,BenSasse,Wheat Leader of the Year (2019)
818554054309715969,Senator Jacky Rosen,SenJackyRosen,U.S. Senator for Nevada.
4749863113,Jacky Rosen,RosenforNevada,Campaign account for U.S. Senator Jacky Rosen. Ready to fight for Nevada's hardworking families.
811313565760163844,Senator Cortez Masto,SenCortezMasto,U.S. Senator from the great state of Nevada.
3145735852,CatherineCortezMasto,CatherineForNV,Senator from the great state of Nevada. Former Attorney General. Fighter for Nevada’s families.
109287731,Sen. Jeanne Shaheen,SenatorShaheen,Proud Granite Stater serving New Hampshire in the US Senate. Former Governor. Mother & Grandmother. Frequent Flyer. Pats & Red Sox Fan. Outdoor enthusiast.
14125897,Jeanne Shaheen,JeanneShaheen,U.S. Senator from New Hampshire. This is the Twitter account of Shaheen for Senate.
946549322,Sen. Maggie Hassan,SenatorHassan,"New England sports fan, mom, crossword enthusiast, former governor, U.S. Senator for New Hampshire."
361569788,Maggie for NH,Maggie_Hassan,Senator. Mom. Sox fan. This account is run by Maggie for NH. https://t.co/K481i346or
18695134,Senator Bob Menendez,SenatorMenendez,"U.S. Senator from New Jersey. 🇺🇸 Loving husband to Nadine. Proud father of Alicia & Rob. Proud grandfather of Evangelina, Ofelia & Olivia."
407039290,Menendez for NJ,BobMenendezNJ,"Official campaign account of Senator Bob Menendez. Tweets are from #TeamMenendez unless signed with ""-Bob"""
15808765,Cory Booker,CoryBooker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him."
2167097881,Sen. Cory Booker,SenBooker,"The U.S. Senate Office of Cory Booker, D-NJ. Tweets by staff."
60828944,Tom Udall,SenatorTomUdall,United States Senator from New Mexico.
325231436,Tom Udall Press,TomUdallPress,"Press office for U.S. @SenatorTomUdall of New Mexico. Photo of Beclabito, N.M., on the #Navajo Nation by #ShowcaseNM contest finalist Vaughan G."
1099199839,Martin Heinrich,MartinHeinrich,United States Senator from New Mexico
17494010,Chuck Schumer,SenSchumer,"Official Account of Senator Chuck Schumer, New York’s Senator and the Senate Democratic Leader. Find resources on coronavirus at https://t.co/rDxNHBdKmV."
1872999342,Chuck Schumer,chuckschumer,"Campaign account for Senator Chuck Schumer, D-NY Fighting hard for the middle class - father, husband, Giants & Yankees fan"
72198806,Kirsten Gillibrand,SenGillibrand,"Mom to Theo, Henry and dog Maple. Wife to Jonathan. U.S. Senator for New York. Not “very polite.” She/her."
21157904,Richard Burr,SenatorBurr,U.S. Senator from North Carolina
213339899,Richard Burr,BurrForSenate,"Continuing the fight to protect economic and personal freedoms, restore our prosperity, defend hard working Americans, and make our nation safer.

#NCSEN"
2964174789,Senator Thom Tillis,SenThomTillis,Official Twitter account of North Carolina U.S. Senator Thom Tillis.
22195441,Thom Tillis,ThomTillis,Husband to Susan. Father to Lindsay and Ryan. Papa to Sawyer. Senator to North Carolina.
382791093,Senator John Hoeven,SenJohnHoeven,Official account of U.S. Senator John Hoeven of North Dakota. Chairman of #Agriculture Appropriations & @IndianCommittee.
106733567,Hoeven for Senate,hoeven4senate,Senator John Hoeven represents North Dakota in the United States Senate
1048784496,Sen. Kevin Cramer,SenKevinCramer,Representing the great people of North Dakota in the United States Senate.
28267055,Kevin Cramer,kevincramer,"U.S. Senator, former Representative, GOP Conservative, husband, & father of 5 great kids! For official updates, follow: @SenKevinCramer"
43910797,Sherrod Brown,SenSherrodBrown,Office of U.S Senator Sherrod Brown. Proud to serve Ohio. Tweets from Sherrod signed -SB.
24768753,Sherrod Brown,SherrodBrown,Grandfather. Dad. @ConnieSchultz’s partner. Indians fan. Proud Ohioan & United States Senator.
18915145,Rob Portman,senrobportman,United States Senator from the Buckeye State.
2612307559,Rob Portman,robportman,Official Campaign Twitter for Rob Portman for Senate 2016. All tweets are from the campaign unless signed -RP.
20546536,Inhofe Press Office,InhofePress,Press Office of U.S. Senator @JimInhofe (R-Okla.)
7270292,Sen. Jim Inhofe,JimInhofe,United States Senator from the great state of Oklahoma.
225921757,Sen. James Lankford,SenatorLankford,"Follower of Christ, husband to Cindy, father of two daughters serving the state of Oklahoma in the United States Senate."
250188760,Ron Wyden,RonWyden,U.S. Senator from Oregon. @SenateFinance Ranking Member. Follow @WydenPress for updates from my staff. Instagram: https://t.co/a6CyBjcD79
122124607,Wyden for Oregon,WydenForOregon,Official campaign account for U.S. Senator Ron Wyden.
29201047,Senator Jeff Merkley,SenJeffMerkley,U.S. Senator from the State of Oregon. Instagram: https://t.co/pECsFBm1G1
223166587,Jeff Merkley,JeffMerkley,Husband. Dad. Garage tinkerer. Thorn in the side of the privileged and powerful. U.S. Senator from Oregon. No corporate PAC $. Fighting for YOU. He/Him.
171598736,Senator Bob Casey,SenBobCasey,"Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Ranking Member @DemsOnAging. Fighting for PA’s children and families."
94154021,Bob Casey Jr.,Bob_Casey,Proud Pennsylvanian fighting for working families in the US Senate. Official campaign account. Tweets from Bob signed —Bob
221162525,Senator Pat Toomey,SenToomey,Official Twitter account for Pat Toomey. Husband. Father. U.S. Senator for Pennsylvania.
26062385,Pat Toomey,PatToomey,Official Campaign Account of Republican U.S. Senator Pat Toomey
486694111,Senator Jack Reed,SenJackReed,Official Twitter feed of Rhode Island’s U.S. Senator Jack Reed.
242555999,Sheldon Whitehouse,SenWhitehouse,"U.S. Senator from Rhode Island, the Ocean State."
770121222,Whitehouse for Senate,SheldonforRI,"The re-election campaign of Sheldon Whitehouse, U.S. Senator for Rhode Island."
432895323,Lindsey Graham,LindseyGrahamSC,The official Twitter feed for United States Senator Lindsey Graham.
14845376,Lindsey Graham,GrahamBlog,Twitter feed for U.S. Senator Lindsey Graham of South Carolina.
217543151,Tim Scott,SenatorTimScott,Just a South Carolinian living his mother’s American Dream.
296361085,Senator John Thune,SenJohnThune,"Senate Majority Whip. Representing South Dakota. Father. Grandfather. Husband. Sports Fan. Avid Outdoorsman. Hates Shoveling Snow.
https://t.co/CAJybse6Mc"
26533227,John Thune,johnthune,United States Senator from South Dakota
2955485182,Senator Mike Rounds,SenatorRounds,U.S. Senator for South Dakota
76649729,Sen. Lamar Alexander,SenAlexander,7th generation Tennessean born and raised in Maryville #LowerHealthCareCosts #MakingCollegeWorthIt #OpioidCrisisResponse #RestoreOurParks
278145569,Sen. Marsha Blackburn,MarshaBlackburn,I am honored to serve the people of Tennessee.
63150856,Marsha Blackburn,VoteMarsha,"Wife, mother of two, Marshie to my grand kids. First female Senator from the great state of Tennessee. Snap: teammarsha • Insta: team.marsha"
13218102,Senator John Cornyn,JohnCornyn,"Mainly news I find interesting, pics, and opinions. Honored to represent the great state of Texas in the US Senate. RTs =/= endorsements"
1074480192,Senator Ted Cruz,SenTedCruz,Representing the State of Texas in the United States Senate.
23022687,Ted Cruz,tedcruz,"Father of two, @heidiscruz's husband, fighter for liberty. Representing the great state of Texas in the U.S. Senate."
1379584350,Team Cruz,TeamTedCruz,Staff Account of @TedCruz | #CruzCrew
88784440,Mike Lee,SenMikeLee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington.
242836537,Sen. Patrick Leahy,SenatorLeahy,
29442313,Bernie Sanders,SenSanders,U.S. Senator Bernie Sanders of Vermont is the longest-serving independent in congressional history.
216776631,Bernie Sanders,BernieSanders,"U.S. Senator for Vermont. Not me, us."
7429102,Mark Warner,MarkWarner,U.S. Senator from Virginia.
409719505,Mark Warner HQ,MarkWarnerVA,Campaign updates from Team Warner. Posts from Sen. Warner signed -MW. Following/retweeting does not equal endorsement.
293131808,Senator Patty Murray,PattyMurray,Official account of U.S. Senator Patty Murray (D-WA) | Tweets come from staff unless signed “-PM” by Senator Murray | RT≠endorsement
158470209,Senator Patty Murray,MurrayCampaign,Senior U.S. Senator from the great state of Washington.
117501995,Sen. Maria Cantwell,SenatorCantwell,U.S. Senator from Washington State | Tweets from Maria are signed –MC | https://t.co/wCNDYTc6oY | https://t.co/qLmMk10nJI | RT≠endorsement
35567751,Maria Cantwell,MariaCantwell,"Official Twitter account of Friends of Maria, Sen. Cantwell's re-election campaign committee.
RT≠endorsement"
234374703,Senator Joe Manchin,Sen_JoeManchin,"U.S. Senator for #WV. Ranking member @EnergyDems. Please do not hesitate to contact me to share your commonsense ideas, concerns or if you need assistance."
113355380,Joe Manchin,JoeManchinWV,"Official Twitter of Manchin for WV. 
Account is run by campaign staff, tweets from the Senator are signed - JM."
193794406,Shelley Moore Capito,SenCapito,"Mom, grandmother x 7, wife, runner (#26.2!), and eternal optimist. Proudly serving West Virginia in the United States Senate."
233737858,Senator Ron Johnson,SenRonJohnson,Proud to serve Wisconsin in U.S. Senate. Chair of Homeland Security and Governmental Affairs Committee & Subcommittee on Europe & Regional Security Cooperation.
142332083,Ron Johnson,RonJohnsonWI,"Oshkosh manufacturer. Citizen-legislator. Problem solver. Husband, dad & grandpa. Fisherman. Bringing #Wisconsin common sense to the U.S. Senate. #TeamRonJon"
1074518754,Sen. Tammy Baldwin,SenatorBaldwin,"Official Twitter account of United States Senator Tammy Baldwin's office, proudly working for the State of Wisconsin."
87510313,Tammy Baldwin,tammybaldwin,U.S. Senator from Wisconsin
291756142,Mike Enzi,SenatorEnzi,Mike Enzi is Wyoming’s 20th U.S. Senator. His joy of representing Wyoming is topped by few things. (Being a grandfather and fly-fishing are two.)
202206694,Sen. John Barrasso,SenJohnBarrasso,"U.S. Senator for the great state of Wyoming, @SenateGOP Chairman, and Chairman of @EPWGOP. https://t.co/bMw3qwlxRu"
2253968388,Rep. Bradley Byrne,RepByrne,I am proud to represent Alabama's First Congressional District in the U.S. House of Representatives. Official Congressional Account
